num_a,num_b,name_a,name_b,same_name_group,domain,length_a,length_b,train_end_a,train_end_b,n_compared,corr,same_recording
98,133,NOISEInternalBleeding16,InternalBleeding14,False,ABP,7501,7501,1200,2800,1200,-0.087100,False
98,136,NOISEInternalBleeding16,InternalBleeding17,False,ABP,7501,7500,1200,1600,1200,0.994961,True
98,137,NOISEInternalBleeding16,InternalBleeding18,False,ABP,7501,7500,1200,2300,1200,0.994961,True
98,138,NOISEInternalBleeding16,InternalBleeding19,False,ABP,7501,7500,1200,3000,1200,0.994961,True
98,139,NOISEInternalBleeding16,InternalBleeding20,False,ABP,7501,7500,1200,2700,1200,0.994961,True
98,143,NOISEInternalBleeding16,InternalBleeding8,False,ABP,7501,7501,1200,2500,1200,-0.122465,False
98,144,NOISEInternalBleeding16,InternalBleeding9,False,ABP,7501,7501,1200,4200,1200,-0.169269,False
99,134,NOISEInternalBleeding6,InternalBleeding15,False,ABP,7654,7601,1500,1700,1500,0.137553,False
132,133,InternalBleeding10,InternalBleeding14,False,ABP,7501,7501,3200,2800,2800,1.000000,True
132,135,InternalBleeding10,InternalBleeding16,False,ABP,7501,7501,3200,1200,1200,-0.087907,False
132,136,InternalBleeding10,InternalBleeding17,False,ABP,7501,7500,3200,1600,1600,0.053801,False
132,137,InternalBleeding10,InternalBleeding18,False,ABP,7501,7500,3200,2300,2300,-0.053663,False
132,138,InternalBleeding10,InternalBleeding19,False,ABP,7501,7500,3200,3000,3000,-0.021792,False
132,139,InternalBleeding10,InternalBleeding20,False,ABP,7501,7500,3200,2700,2700,0.022698,False
132,143,InternalBleeding10,InternalBleeding8,False,ABP,7501,7501,3200,2500,2500,0.003033,False
132,144,InternalBleeding10,InternalBleeding9,False,ABP,7501,7501,3200,4200,3200,-0.040949,False
133,135,InternalBleeding14,InternalBleeding16,False,ABP,7501,7501,2800,1200,1200,-0.087907,False
133,136,InternalBleeding14,InternalBleeding17,False,ABP,7501,7500,2800,1600,1600,0.053801,False
133,137,InternalBleeding14,InternalBleeding18,False,ABP,7501,7500,2800,2300,2300,-0.053663,False
133,138,InternalBleeding14,InternalBleeding19,False,ABP,7501,7500,2800,3000,2800,0.020716,False
133,139,InternalBleeding14,InternalBleeding20,False,ABP,7501,7500,2800,2700,2700,0.022698,False
133,143,InternalBleeding14,InternalBleeding8,False,ABP,7501,7501,2800,2500,2500,0.003033,False
133,144,InternalBleeding14,InternalBleeding9,False,ABP,7501,7501,2800,4200,2800,0.029323,False
134,142,InternalBleeding15,InternalBleeding6,False,ABP,7601,7654,1700,1500,1500,0.140888,False
135,136,InternalBleeding16,InternalBleeding17,False,ABP,7501,7500,1200,1600,1200,1.000000,True
135,137,InternalBleeding16,InternalBleeding18,False,ABP,7501,7500,1200,2300,1200,1.000000,True
135,138,InternalBleeding16,InternalBleeding19,False,ABP,7501,7500,1200,3000,1200,1.000000,True
135,139,InternalBleeding16,InternalBleeding20,False,ABP,7501,7500,1200,2700,1200,1.000000,True
135,143,InternalBleeding16,InternalBleeding8,False,ABP,7501,7501,1200,2500,1200,-0.126483,False
135,144,InternalBleeding16,InternalBleeding9,False,ABP,7501,7501,1200,4200,1200,-0.167786,False
136,137,InternalBleeding17,InternalBleeding18,False,ABP,7500,7500,1600,2300,1600,1.000000,True
136,138,InternalBleeding17,InternalBleeding19,False,ABP,7500,7500,1600,3000,1600,1.000000,True
136,139,InternalBleeding17,InternalBleeding20,False,ABP,7500,7500,1600,2700,1600,1.000000,True
136,143,InternalBleeding17,InternalBleeding8,False,ABP,7500,7501,1600,2500,1600,0.040907,False
136,144,InternalBleeding17,InternalBleeding9,False,ABP,7500,7501,1600,4200,1600,-0.278850,False
137,138,InternalBleeding18,InternalBleeding19,False,ABP,7500,7500,2300,3000,2300,1.000000,True
137,139,InternalBleeding18,InternalBleeding20,False,ABP,7500,7500,2300,2700,2300,1.000000,True
137,143,InternalBleeding18,InternalBleeding8,False,ABP,7500,7501,2300,2500,2300,-0.109477,False
137,144,InternalBleeding18,InternalBleeding9,False,ABP,7500,7501,2300,4200,2300,-0.319566,False
138,139,InternalBleeding19,InternalBleeding20,False,ABP,7500,7500,3000,2700,2700,1.000000,True
138,143,InternalBleeding19,InternalBleeding8,False,ABP,7500,7501,3000,2500,2500,-0.143553,False
138,144,InternalBleeding19,InternalBleeding9,False,ABP,7500,7501,3000,4200,3000,-0.146781,False
139,143,InternalBleeding20,InternalBleeding8,False,ABP,7500,7501,2700,2500,2500,-0.143553,False
139,144,InternalBleeding20,InternalBleeding9,False,ABP,7500,7501,2700,4200,2700,-0.243351,False
143,144,InternalBleeding8,InternalBleeding9,False,ABP,7501,7501,2500,4200,2500,-0.334454,False
197,198,tiltAPB1,tiltAPB2,False,ABP,130001,128767,100000,50000,5000,1.000000,True
197,199,tiltAPB1,tiltAPB3,False,ABP,130001,129489,100000,40000,5000,1.000000,True
198,199,tiltAPB2,tiltAPB3,False,ABP,128767,129489,50000,40000,5000,1.000000,True
198,200,tiltAPB2,tiltAPB4,False,ABP,128767,128001,50000,20000,5000,1.000000,True
244,246,tilt12754table,tilt12755mtable,False,ABP,300262,299867,100013,100211,5000,0.011082,False
245,246,tilt12754table,tilt12755mtable,False,ABP,298747,299867,100211,100211,5000,0.287594,False
37,38,DISTORTEDLab2Cmac011215EPG1,DISTORTEDLab2Cmac011215EPG2,False,EPG,30001,29950,5000,5000,5000,0.981226,True
37,39,DISTORTEDLab2Cmac011215EPG1,DISTORTEDLab2Cmac011215EPG3,False,EPG,30001,29950,5000,5000,5000,0.981569,True
37,40,DISTORTEDLab2Cmac011215EPG1,DISTORTEDLab2Cmac011215EPG4,False,EPG,30001,30066,5000,6000,5000,0.009972,False
37,41,DISTORTEDLab2Cmac011215EPG1,DISTORTEDLab2Cmac011215EPG5,False,EPG,30001,29826,5000,7000,5000,-0.036710,False
37,42,DISTORTEDLab2Cmac011215EPG1,DISTORTEDLab2Cmac011215EPG6,False,EPG,30001,29859,5000,7000,5000,-0.041320,False
37,101,DISTORTEDLab2Cmac011215EPG1,NOISELab2Cmac011215EPG4,False,EPG,30001,30066,5000,6000,5000,0.009383,False
37,146,DISTORTEDLab2Cmac011215EPG1,Lab2Cmac011215EPG2,False,EPG,30001,29950,5000,5000,5000,0.990959,True
37,147,DISTORTEDLab2Cmac011215EPG1,Lab2Cmac011215EPG3,False,EPG,30001,29950,5000,5000,5000,0.990959,True
37,148,DISTORTEDLab2Cmac011215EPG1,Lab2Cmac011215EPG4,False,EPG,30001,30066,5000,6000,5000,0.010365,False
37,149,DISTORTEDLab2Cmac011215EPG1,Lab2Cmac011215EPG5,False,EPG,30001,29826,5000,7000,5000,-0.033813,False
37,150,DISTORTEDLab2Cmac011215EPG1,Lab2Cmac011215EPG6,False,EPG,30001,29859,5000,7000,5000,-0.040884,False
38,39,DISTORTEDLab2Cmac011215EPG2,DISTORTEDLab2Cmac011215EPG3,False,EPG,29950,29950,5000,5000,5000,0.981226,True
38,40,DISTORTEDLab2Cmac011215EPG2,DISTORTEDLab2Cmac011215EPG4,False,EPG,29950,30066,5000,6000,5000,0.005388,False
38,41,DISTORTEDLab2Cmac011215EPG2,DISTORTEDLab2Cmac011215EPG5,False,EPG,29950,29826,5000,7000,5000,-0.037526,False
38,42,DISTORTEDLab2Cmac011215EPG2,DISTORTEDLab2Cmac011215EPG6,False,EPG,29950,29859,5000,7000,5000,-0.040301,False
38,100,DISTORTEDLab2Cmac011215EPG2,NOISELab2Cmac011215EPG1,False,EPG,29950,30001,5000,5000,5000,0.986466,True
38,101,DISTORTEDLab2Cmac011215EPG2,NOISELab2Cmac011215EPG4,False,EPG,29950,30066,5000,6000,5000,0.003357,False
38,145,DISTORTEDLab2Cmac011215EPG2,Lab2Cmac011215EPG1,False,EPG,29950,30001,5000,5000,5000,0.991130,True
38,147,DISTORTEDLab2Cmac011215EPG2,Lab2Cmac011215EPG3,False,EPG,29950,29950,5000,5000,5000,0.991130,True
38,148,DISTORTEDLab2Cmac011215EPG2,Lab2Cmac011215EPG4,False,EPG,29950,30066,5000,6000,5000,0.004583,False
38,149,DISTORTEDLab2Cmac011215EPG2,Lab2Cmac011215EPG5,False,EPG,29950,29826,5000,7000,5000,-0.034137,False
38,150,DISTORTEDLab2Cmac011215EPG2,Lab2Cmac011215EPG6,False,EPG,29950,29859,5000,7000,5000,-0.040871,False
39,40,DISTORTEDLab2Cmac011215EPG3,DISTORTEDLab2Cmac011215EPG4,False,EPG,29950,30066,5000,6000,5000,0.015003,False
39,41,DISTORTEDLab2Cmac011215EPG3,DISTORTEDLab2Cmac011215EPG5,False,EPG,29950,29826,5000,7000,5000,-0.040282,False
39,42,DISTORTEDLab2Cmac011215EPG3,DISTORTEDLab2Cmac011215EPG6,False,EPG,29950,29859,5000,7000,5000,-0.041147,False
39,100,DISTORTEDLab2Cmac011215EPG3,NOISELab2Cmac011215EPG1,False,EPG,29950,30001,5000,5000,5000,0.986561,True
39,101,DISTORTEDLab2Cmac011215EPG3,NOISELab2Cmac011215EPG4,False,EPG,29950,30066,5000,6000,5000,0.008040,False
39,145,DISTORTEDLab2Cmac011215EPG3,Lab2Cmac011215EPG1,False,EPG,29950,30001,5000,5000,5000,0.991206,True
39,146,DISTORTEDLab2Cmac011215EPG3,Lab2Cmac011215EPG2,False,EPG,29950,29950,5000,5000,5000,0.991206,True
39,148,DISTORTEDLab2Cmac011215EPG3,Lab2Cmac011215EPG4,False,EPG,29950,30066,5000,6000,5000,0.009458,False
39,149,DISTORTEDLab2Cmac011215EPG3,Lab2Cmac011215EPG5,False,EPG,29950,29826,5000,7000,5000,-0.035062,False
39,150,DISTORTEDLab2Cmac011215EPG3,Lab2Cmac011215EPG6,False,EPG,29950,29859,5000,7000,5000,-0.041952,False
40,41,DISTORTEDLab2Cmac011215EPG4,DISTORTEDLab2Cmac011215EPG5,False,EPG,30066,29826,6000,7000,5000,-0.184325,False
40,42,DISTORTEDLab2Cmac011215EPG4,DISTORTEDLab2Cmac011215EPG6,False,EPG,30066,29859,6000,7000,5000,-0.130014,False
40,100,DISTORTEDLab2Cmac011215EPG4,NOISELab2Cmac011215EPG1,False,EPG,30066,30001,6000,5000,5000,0.013080,False
40,145,DISTORTEDLab2Cmac011215EPG4,Lab2Cmac011215EPG1,False,EPG,30066,30001,6000,5000,5000,0.012755,False
40,146,DISTORTEDLab2Cmac011215EPG4,Lab2Cmac011215EPG2,False,EPG,30066,29950,6000,5000,5000,0.012755,False
40,147,DISTORTEDLab2Cmac011215EPG4,Lab2Cmac011215EPG3,False,EPG,30066,29950,6000,5000,5000,0.012755,False
40,149,DISTORTEDLab2Cmac011215EPG4,Lab2Cmac011215EPG5,False,EPG,30066,29826,6000,7000,5000,-0.182547,False
40,150,DISTORTEDLab2Cmac011215EPG4,Lab2Cmac011215EPG6,False,EPG,30066,29859,6000,7000,5000,-0.132315,False
41,42,DISTORTEDLab2Cmac011215EPG5,DISTORTEDLab2Cmac011215EPG6,False,EPG,29826,29859,7000,7000,5000,0.603440,False
41,100,DISTORTEDLab2Cmac011215EPG5,NOISELab2Cmac011215EPG1,False,EPG,29826,30001,7000,5000,5000,-0.040226,False
41,101,DISTORTEDLab2Cmac011215EPG5,NOISELab2Cmac011215EPG4,False,EPG,29826,30066,7000,6000,5000,-0.184148,False
41,145,DISTORTEDLab2Cmac011215EPG5,Lab2Cmac011215EPG1,False,EPG,29826,30001,7000,5000,5000,-0.038568,False
41,146,DISTORTEDLab2Cmac011215EPG5,Lab2Cmac011215EPG2,False,EPG,29826,29950,7000,5000,5000,-0.038568,False
41,147,DISTORTEDLab2Cmac011215EPG5,Lab2Cmac011215EPG3,False,EPG,29826,29950,7000,5000,5000,-0.038568,False
41,148,DISTORTEDLab2Cmac011215EPG5,Lab2Cmac011215EPG4,False,EPG,29826,30066,7000,6000,5000,-0.186716,False
41,150,DISTORTEDLab2Cmac011215EPG5,Lab2Cmac011215EPG6,False,EPG,29826,29859,7000,7000,5000,0.605406,False
42,100,DISTORTEDLab2Cmac011215EPG6,NOISELab2Cmac011215EPG1,False,EPG,29859,30001,7000,5000,5000,-0.043817,False
42,101,DISTORTEDLab2Cmac011215EPG6,NOISELab2Cmac011215EPG4,False,EPG,29859,30066,7000,6000,5000,-0.132544,False
42,145,DISTORTEDLab2Cmac011215EPG6,Lab2Cmac011215EPG1,False,EPG,29859,30001,7000,5000,5000,-0.041526,False
42,146,DISTORTEDLab2Cmac011215EPG6,Lab2Cmac011215EPG2,False,EPG,29859,29950,7000,5000,5000,-0.041526,False
42,147,DISTORTEDLab2Cmac011215EPG6,Lab2Cmac011215EPG3,False,EPG,29859,29950,7000,5000,5000,-0.041526,False
42,148,DISTORTEDLab2Cmac011215EPG6,Lab2Cmac011215EPG4,False,EPG,29859,30066,7000,6000,5000,-0.134983,False
42,149,DISTORTEDLab2Cmac011215EPG6,Lab2Cmac011215EPG5,False,EPG,29859,29826,7000,7000,5000,0.607497,False
65,66,DISTORTEDinsectEPG1,DISTORTEDinsectEPG2,False,EPG,10001,9998,3000,3700,3000,0.977941,True
65,67,DISTORTEDinsectEPG1,DISTORTEDinsectEPG3,False,EPG,10001,9998,3000,5200,3000,0.982536,True
65,68,DISTORTEDinsectEPG1,DISTORTEDinsectEPG4,False,EPG,10001,9998,3000,1300,1300,0.980284,True
65,69,DISTORTEDinsectEPG1,DISTORTEDinsectEPG5,False,EPG,10001,10028,3000,3200,3000,0.977578,True
65,107,DISTORTEDinsectEPG1,NOISEinsectEPG3,False,EPG,10001,9998,3000,5200,3000,0.984069,True
65,174,DISTORTEDinsectEPG1,insectEPG2,False,EPG,10001,9998,3000,3700,3000,0.988936,True
65,175,DISTORTEDinsectEPG1,insectEPG3,False,EPG,10001,9998,3000,5200,3000,0.988936,True
65,176,DISTORTEDinsectEPG1,insectEPG4,False,EPG,10001,9998,3000,1300,1300,0.990379,True
65,177,DISTORTEDinsectEPG1,insectEPG5,False,EPG,10001,10028,3000,3200,3000,0.988936,True
66,67,DISTORTEDinsectEPG2,DISTORTEDinsectEPG3,False,EPG,9998,9998,3700,5200,3700,0.982242,True
66,68,DISTORTEDinsectEPG2,DISTORTEDinsectEPG4,False,EPG,9998,9998,3700,1300,1300,0.979340,True
66,69,DISTORTEDinsectEPG2,DISTORTEDinsectEPG5,False,EPG,9998,10028,3700,3200,3200,0.974561,True
66,107,DISTORTEDinsectEPG2,NOISEinsectEPG3,False,EPG,9998,9998,3700,5200,3700,0.982597,True
66,173,DISTORTEDinsectEPG2,insectEPG1,False,EPG,9998,10001,3700,3000,3000,0.988580,True
66,175,DISTORTEDinsectEPG2,insectEPG3,False,EPG,9998,9998,3700,5200,3700,0.987947,True
66,176,DISTORTEDinsectEPG2,insectEPG4,False,EPG,9998,9998,3700,1300,1300,0.987971,True
66,177,DISTORTEDinsectEPG2,insectEPG5,False,EPG,9998,10028,3700,3200,3200,0.987860,True
67,68,DISTORTEDinsectEPG3,DISTORTEDinsectEPG4,False,EPG,9998,9998,5200,1300,1300,0.984893,True
67,69,DISTORTEDinsectEPG3,DISTORTEDinsectEPG5,False,EPG,9998,10028,5200,3200,3200,0.979542,True
67,173,DISTORTEDinsectEPG3,insectEPG1,False,EPG,9998,10001,5200,3000,3000,0.991842,True
67,174,DISTORTEDinsectEPG3,insectEPG2,False,EPG,9998,9998,5200,3700,3700,0.992179,True
67,176,DISTORTEDinsectEPG3,insectEPG4,False,EPG,9998,9998,5200,1300,1300,0.991848,True
67,177,DISTORTEDinsectEPG3,insectEPG5,False,EPG,9998,10028,5200,3200,3200,0.992104,True
68,69,DISTORTEDinsectEPG4,DISTORTEDinsectEPG5,False,EPG,9998,10028,1300,3200,1300,0.980459,True
68,107,DISTORTEDinsectEPG4,NOISEinsectEPG3,False,EPG,9998,9998,1300,5200,1300,0.985286,True
68,173,DISTORTEDinsectEPG4,insectEPG1,False,EPG,9998,10001,1300,3000,1300,0.990252,True
68,174,DISTORTEDinsectEPG4,insectEPG2,False,EPG,9998,9998,1300,3700,1300,0.990252,True
68,175,DISTORTEDinsectEPG4,insectEPG3,False,EPG,9998,9998,1300,5200,1300,0.990252,True
68,177,DISTORTEDinsectEPG4,insectEPG5,False,EPG,9998,10028,1300,3200,1300,0.990252,True
69,107,DISTORTEDinsectEPG5,NOISEinsectEPG3,False,EPG,10028,9998,3200,5200,3200,0.983523,True
69,173,DISTORTEDinsectEPG5,insectEPG1,False,EPG,10028,10001,3200,3000,3000,0.989257,True
69,174,DISTORTEDinsectEPG5,insectEPG2,False,EPG,10028,9998,3200,3700,3200,0.988732,True
69,175,DISTORTEDinsectEPG5,insectEPG3,False,EPG,10028,9998,3200,5200,3200,0.988732,True
69,176,DISTORTEDinsectEPG5,insectEPG4,False,EPG,10028,9998,3200,1300,1300,0.990391,True
100,101,NOISELab2Cmac011215EPG1,NOISELab2Cmac011215EPG4,False,EPG,30001,30066,5000,6000,5000,0.008994,False
100,146,NOISELab2Cmac011215EPG1,Lab2Cmac011215EPG2,False,EPG,30001,29950,5000,5000,5000,0.995123,True
100,147,NOISELab2Cmac011215EPG1,Lab2Cmac011215EPG3,False,EPG,30001,29950,5000,5000,5000,0.995123,True
100,148,NOISELab2Cmac011215EPG1,Lab2Cmac011215EPG4,False,EPG,30001,30066,5000,6000,5000,0.010478,False
100,149,NOISELab2Cmac011215EPG1,Lab2Cmac011215EPG5,False,EPG,30001,29826,5000,7000,5000,-0.036175,False
100,150,NOISELab2Cmac011215EPG1,Lab2Cmac011215EPG6,False,EPG,30001,29859,5000,7000,5000,-0.043936,False
101,145,NOISELab2Cmac011215EPG4,Lab2Cmac011215EPG1,False,EPG,30066,30001,6000,5000,5000,0.009316,False
101,146,NOISELab2Cmac011215EPG4,Lab2Cmac011215EPG2,False,EPG,30066,29950,6000,5000,5000,0.009316,False
101,147,NOISELab2Cmac011215EPG4,Lab2Cmac011215EPG3,False,EPG,30066,29950,6000,5000,5000,0.009316,False
101,149,NOISELab2Cmac011215EPG4,Lab2Cmac011215EPG5,False,EPG,30066,29826,6000,7000,5000,-0.183798,False
101,150,NOISELab2Cmac011215EPG4,Lab2Cmac011215EPG6,False,EPG,30066,29859,6000,7000,5000,-0.136103,False
107,173,NOISEinsectEPG3,insectEPG1,False,EPG,9998,10001,5200,3000,3000,0.994879,True
107,174,NOISEinsectEPG3,insectEPG2,False,EPG,9998,9998,5200,3700,3700,0.994831,True
107,176,NOISEinsectEPG3,insectEPG4,False,EPG,9998,9998,5200,1300,1300,0.994985,True
107,177,NOISEinsectEPG3,insectEPG5,False,EPG,9998,10028,5200,3200,3200,0.994845,True
145,146,Lab2Cmac011215EPG1,Lab2Cmac011215EPG2,False,EPG,30001,29950,5000,5000,5000,1.000000,True
145,147,Lab2Cmac011215EPG1,Lab2Cmac011215EPG3,False,EPG,30001,29950,5000,5000,5000,1.000000,True
145,148,Lab2Cmac011215EPG1,Lab2Cmac011215EPG4,False,EPG,30001,30066,5000,6000,5000,0.010522,False
145,149,Lab2Cmac011215EPG1,Lab2Cmac011215EPG5,False,EPG,30001,29826,5000,7000,5000,-0.034817,False
145,150,Lab2Cmac011215EPG1,Lab2Cmac011215EPG6,False,EPG,30001,29859,5000,7000,5000,-0.042033,False
146,147,Lab2Cmac011215EPG2,Lab2Cmac011215EPG3,False,EPG,29950,29950,5000,5000,5000,1.000000,True
146,148,Lab2Cmac011215EPG2,Lab2Cmac011215EPG4,False,EPG,29950,30066,5000,6000,5000,0.010522,False
146,149,Lab2Cmac011215EPG2,Lab2Cmac011215EPG5,False,EPG,29950,29826,5000,7000,5000,-0.034817,False
146,150,Lab2Cmac011215EPG2,Lab2Cmac011215EPG6,False,EPG,29950,29859,5000,7000,5000,-0.042033,False
147,148,Lab2Cmac011215EPG3,Lab2Cmac011215EPG4,False,EPG,29950,30066,5000,6000,5000,0.010522,False
147,149,Lab2Cmac011215EPG3,Lab2Cmac011215EPG5,False,EPG,29950,29826,5000,7000,5000,-0.034817,False
147,150,Lab2Cmac011215EPG3,Lab2Cmac011215EPG6,False,EPG,29950,29859,5000,7000,5000,-0.042033,False
148,149,Lab2Cmac011215EPG4,Lab2Cmac011215EPG5,False,EPG,30066,29826,6000,7000,5000,-0.186381,False
148,150,Lab2Cmac011215EPG4,Lab2Cmac011215EPG6,False,EPG,30066,29859,6000,7000,5000,-0.138496,False
149,150,Lab2Cmac011215EPG5,Lab2Cmac011215EPG6,False,EPG,29826,29859,7000,7000,5000,0.610015,False
173,174,insectEPG1,insectEPG2,False,EPG,10001,9998,3000,3700,3000,1.000000,True
173,175,insectEPG1,insectEPG3,False,EPG,10001,9998,3000,5200,3000,1.000000,True
173,176,insectEPG1,insectEPG4,False,EPG,10001,9998,3000,1300,1300,1.000000,True
173,177,insectEPG1,insectEPG5,False,EPG,10001,10028,3000,3200,3000,1.000000,True
174,175,insectEPG2,insectEPG3,False,EPG,9998,9998,3700,5200,3700,1.000000,True
174,176,insectEPG2,insectEPG4,False,EPG,9998,9998,3700,1300,1300,1.000000,True
174,177,insectEPG2,insectEPG5,False,EPG,9998,10028,3700,3200,3200,1.000000,True
175,176,insectEPG3,insectEPG4,False,EPG,9998,9998,5200,1300,1300,1.000000,True
175,177,insectEPG3,insectEPG5,False,EPG,9998,10028,5200,3200,3200,1.000000,True
176,177,insectEPG4,insectEPG5,False,EPG,9998,10028,1300,3200,1300,1.000000,True
53,54,DISTORTEDWalkingAceleration1,DISTORTEDWalkingAceleration5,False,Acceleration,6684,6684,1500,2700,1500,0.981379,True
53,162,DISTORTEDWalkingAceleration1,WalkingAceleration5,False,Acceleration,6684,6684,1500,2700,1500,0.991492,True
54,161,DISTORTEDWalkingAceleration5,WalkingAceleration1,False,Acceleration,6684,6684,2700,1500,1500,0.991088,True
161,162,WalkingAceleration1,WalkingAceleration5,False,Acceleration,6684,6684,1500,2700,1500,1.000000,True
44,45,DISTORTEDPowerDemand1,DISTORTEDPowerDemand2,False,Power Demand,29931,29931,9000,14000,5000,0.981056,True
44,46,DISTORTEDPowerDemand1,DISTORTEDPowerDemand3,False,Power Demand,29931,29931,9000,16000,5000,0.979856,True
44,47,DISTORTEDPowerDemand1,DISTORTEDPowerDemand4,False,Power Demand,29931,29931,9000,18000,5000,0.980851,True
44,153,DISTORTEDPowerDemand1,PowerDemand2,False,Power Demand,29931,29931,9000,14000,5000,0.990244,True
44,154,DISTORTEDPowerDemand1,PowerDemand3,False,Power Demand,29931,29931,9000,16000,5000,0.990244,True
44,155,DISTORTEDPowerDemand1,PowerDemand4,False,Power Demand,29931,29931,9000,18000,5000,0.990244,True
44,212,DISTORTEDPowerDemand1,Italianpowerdemand,False,Power Demand,29931,29931,9000,8913,5000,0.990244,True
45,46,DISTORTEDPowerDemand2,DISTORTEDPowerDemand3,False,Power Demand,29931,29931,14000,16000,5000,0.977533,True
45,47,DISTORTEDPowerDemand2,DISTORTEDPowerDemand4,False,Power Demand,29931,29931,14000,18000,5000,0.978384,True
45,152,DISTORTEDPowerDemand2,PowerDemand1,False,Power Demand,29931,29931,14000,9000,5000,0.990215,True
45,154,DISTORTEDPowerDemand2,PowerDemand3,False,Power Demand,29931,29931,14000,16000,5000,0.990215,True
45,155,DISTORTEDPowerDemand2,PowerDemand4,False,Power Demand,29931,29931,14000,18000,5000,0.990215,True
45,212,DISTORTEDPowerDemand2,Italianpowerdemand,False,Power Demand,29931,29931,14000,8913,5000,0.990215,True
46,47,DISTORTEDPowerDemand3,DISTORTEDPowerDemand4,False,Power Demand,29931,29931,16000,18000,5000,0.984267,True
46,152,DISTORTEDPowerDemand3,PowerDemand1,False,Power Demand,29931,29931,16000,9000,5000,0.989530,True
46,153,DISTORTEDPowerDemand3,PowerDemand2,False,Power Demand,29931,29931,16000,14000,5000,0.989530,True
46,155,DISTORTEDPowerDemand3,PowerDemand4,False,Power Demand,29931,29931,16000,18000,5000,0.989530,True
46,212,DISTORTEDPowerDemand3,Italianpowerdemand,False,Power Demand,29931,29931,16000,8913,5000,0.989530,True
47,152,DISTORTEDPowerDemand4,PowerDemand1,False,Power Demand,29931,29931,18000,9000,5000,0.989378,True
47,153,DISTORTEDPowerDemand4,PowerDemand2,False,Power Demand,29931,29931,18000,14000,5000,0.989378,True
47,154,DISTORTEDPowerDemand4,PowerDemand3,False,Power Demand,29931,29931,18000,16000,5000,0.989378,True
47,212,DISTORTEDPowerDemand4,Italianpowerdemand,False,Power Demand,29931,29931,18000,8913,5000,0.989378,True
152,153,PowerDemand1,PowerDemand2,False,Power Demand,29931,29931,9000,14000,5000,1.000000,True
152,154,PowerDemand1,PowerDemand3,False,Power Demand,29931,29931,9000,16000,5000,1.000000,True
152,155,PowerDemand1,PowerDemand4,False,Power Demand,29931,29931,9000,18000,5000,1.000000,True
152,212,PowerDemand1,Italianpowerdemand,False,Power Demand,29931,29931,9000,8913,5000,1.000000,True
153,154,PowerDemand2,PowerDemand3,False,Power Demand,29931,29931,14000,16000,5000,1.000000,True
153,155,PowerDemand2,PowerDemand4,False,Power Demand,29931,29931,14000,18000,5000,1.000000,True
153,212,PowerDemand2,Italianpowerdemand,False,Power Demand,29931,29931,14000,8913,5000,1.000000,True
154,155,PowerDemand3,PowerDemand4,False,Power Demand,29931,29931,16000,18000,5000,1.000000,True
154,212,PowerDemand3,Italianpowerdemand,False,Power Demand,29931,29931,16000,8913,5000,1.000000,True
155,212,PowerDemand4,Italianpowerdemand,False,Power Demand,29931,29931,18000,8913,5000,1.000000,True
48,49,DISTORTEDTkeepFifthMARS,DISTORTEDTkeepFirstMARS,False,NASA,11334,11406,3500,3500,3500,0.980218,True
48,50,DISTORTEDTkeepFifthMARS,DISTORTEDTkeepForthMARS,False,NASA,11334,11308,3500,3500,3500,0.984234,True
48,51,DISTORTEDTkeepFifthMARS,DISTORTEDTkeepSecondMARS,False,NASA,11334,11388,3500,3500,3500,0.977056,True
48,52,DISTORTEDTkeepFifthMARS,DISTORTEDTkeepThirdMARS,False,NASA,11334,11308,3500,3500,3500,0.983481,True
48,103,DISTORTEDTkeepFifthMARS,NOISETkeepThirdMARS,False,NASA,11334,11308,3500,3500,3500,0.985967,True
48,157,DISTORTEDTkeepFifthMARS,TkeepFirstMARS,False,NASA,11334,11406,3500,3500,3500,0.990512,True
48,158,DISTORTEDTkeepFifthMARS,TkeepForthMARS,False,NASA,11334,11308,3500,3500,3500,0.990512,True
48,159,DISTORTEDTkeepFifthMARS,TkeepSecondMARS,False,NASA,11334,11388,3500,3500,3500,0.990512,True
48,160,DISTORTEDTkeepFifthMARS,TkeepThirdMARS,False,NASA,11334,11308,3500,3500,3500,0.990512,True
49,50,DISTORTEDTkeepFirstMARS,DISTORTEDTkeepForthMARS,False,NASA,11406,11308,3500,3500,3500,0.982547,True
49,51,DISTORTEDTkeepFirstMARS,DISTORTEDTkeepSecondMARS,False,NASA,11406,11388,3500,3500,3500,0.979629,True
49,52,DISTORTEDTkeepFirstMARS,DISTORTEDTkeepThirdMARS,False,NASA,11406,11308,3500,3500,3500,0.983699,True
49,103,DISTORTEDTkeepFirstMARS,NOISETkeepThirdMARS,False,NASA,11406,11308,3500,3500,3500,0.985962,True
49,156,DISTORTEDTkeepFirstMARS,TkeepFifthMARS,False,NASA,11406,11334,3500,3500,3500,0.990652,True
49,158,DISTORTEDTkeepFirstMARS,TkeepForthMARS,False,NASA,11406,11308,3500,3500,3500,0.990652,True
49,159,DISTORTEDTkeepFirstMARS,TkeepSecondMARS,False,NASA,11406,11388,3500,3500,3500,0.990652,True
49,160,DISTORTEDTkeepFirstMARS,TkeepThirdMARS,False,NASA,11406,11308,3500,3500,3500,0.990652,True
50,51,DISTORTEDTkeepForthMARS,DISTORTEDTkeepSecondMARS,False,NASA,11308,11388,3500,3500,3500,0.978552,True
